total_bill,tip,sex,smoker,day,time,size,price_per_person,firstname,lastname,Payer Name,CC Number,Payment ID
430.2,678.24,Female,Yes,Fri,Dinner,1,635.71,Lanae,Cyrie,Lanae Cyrie,6541823013982266,Sun2651
645.42,589.96,Female,No,Thu,Breakfast,4,774.92,Gloria,Ilka,Gloria Ilka,6556160426007962,Sun1473
209.04,878.09,Female,No,Thu,Meal,4,122,Ada,Philipp,Ada Philipp,6556450553774961,Sun1283
694.51,661.75,Male,Yes,Mon,Dinner,1,272.69,Corina,Anton,Corina Anton,6541126940766921,Sun6342
388.18,687.36,Male,Yes,Tue,Dinner,1,825.15,Sonni,Alisia,Sonni Alisia,6556533923143558,Sun8829
569.96,10.76,Female,Yes,Thu,Dinner,1,434.32,Lelah,Travax,Lelah Travax,6556879864376419,Sun8459
301.57,856.39,Female,Yes,Mon,Meal,1,295.36,Hallie,Shaver,Hallie Shaver,6541585787247325,Sun2123
310.92,922.63,Male,Yes,Wed,Meal,1,895.17,Sibella,Kaete,Sibella Kaete,6541105433101004,Sun3047
370.14,750.6,Female,No,Fri,Breakfast,2,142.55,Eve,Amadas,Eve Amadas,6556473305489897,Sun5997
762.17,983.44,Male,Yes,Fri,Breakfast,4,173.01,Fredericka,Sancho,Fredericka Sancho,6556661184827291,Sun8281
126.93,36.69,Male,Yes,Wed,Meal,1,116.55,Sashenka,Pillsbury,Sashenka Pillsbury,6541868144005589,Sun4201
321.53,599.75,Female,No,Fri,Dinner,4,613.07,Nerta,Masao,Nerta Masao,6541894734066591,Sun8440
961.34,40.42,Female,Yes,Tue,Breakfast,4,569.47,Lilith,Schenck,Lilith Schenck,6556546467762927,Sun0187
595.97,767.48,Male,No,Fri,Breakfast,1,42.39,Maye,Odysseus,Maye Odysseus,6541271484621731,Sun9284
412.89,636.75,Female,Yes,Tue,Breakfast,1,657.74,Halette,Saree,Halette Saree,6541427054430106,Sun1445
187.59,640.69,Female,No,Sun,Meal,4,95.63,Kara-Lynn,Travax,Kara-Lynn Travax,6541119777030451,Sun1234
429.12,545.56,Female,Yes,Thu,Dinner,2,755.19,Flory,Rugen,Flory Rugen,6556928905989131,Sun4154
344.8,910.5,Male,No,Tue,Dinner,1,66.62,Josephine,Denis,Josephine Denis,6541926593323851,Sun1040
989.07,421.61,Male,Yes,Tue,Dinner,3,145.26,Shaylyn,Gombach,Shaylyn Gombach,6541462189497366,Sun4180
514.38,503.08,Female,Yes,Mon,Dinner,4,970.04,Mary,Sherfield,Mary Sherfield,6541760253554593,Sun0248
307.08,65.88,Female,No,Wed,Dinner,3,346.17,Dacia,Latini,Dacia Latini,6556746573047218,Sun9814
395.51,802.77,Female,Yes,Fri,Dinner,4,306.61,Ekaterina,Vins,Ekaterina Vins,6541417689743878,Sun1381
759.8,799.28,Female,Yes,Sat,Dinner,1,912.31,Angelique,Zaslow,Angelique Zaslow,6556102457736834,Sun3495
438.66,690.38,Male,Yes,Tue,Meal,3,186.02,Almeta,Jehu,Almeta Jehu,6556377284870545,Sun3537
476.54,318.63,Male,No,Fri,Meal,2,892.88,Phylis,Mayeda,Phylis Mayeda,6541356658872042,Sun4735
215.33,625.76,Male,Yes,Mon,Meal,2,432.65,Myrtice,Niles,Myrtice Niles,6556831712716214,Sun0868
663.93,483.58,Male,Yes,Wed,Meal,2,693.73,Berget,Lanita,Berget Lanita,6541775793981575,Sun5325
421.51,486.21,Male,Yes,Mon,Dinner,1,566.57,Marita,Allina,Marita Allina,6556714745713007,Sun2596
452.63,269.44,Male,No,Tue,Breakfast,1,193.42,Deloria,Socha,Deloria Socha,6541702892475637,Sun0872
996.05,34.44,Male,No,Fri,Breakfast,1,901.46,Silvana,Shelba,Silvana Shelba,6541896444690773,Sun1667
149.48,298.77,Female,Yes,Thu,Breakfast,1,811.07,Chrystel,Gaal,Chrystel Gaal,6541152332467107,Sun6409
530.26,511.02,Female,No,Sat,Dinner,3,950.78,Tamqrah,Loeb,Tamqrah Loeb,6541345042411381,Sun4826
161.31,878.92,Female,Yes,Mon,Breakfast,3,598.67,Libbie,Codding,Libbie Codding,6556589257370476,Sun7949
299.05,118.58,Female,No,Sun,Breakfast,4,348.04,Morganica,Anyah,Morganica Anyah,6541270209667087,Sun6833
824.69,50.8,Female,No,Wed,Meal,4,525.59,Nadine,Lytton,Nadine Lytton,6556977328780187,Sun1460
331.21,113.04,Female,Yes,Fri,Dinner,4,515.69,Ruthe,Brunell,Ruthe Brunell,6541997564113547,Sun6641
431.4,866.97,Male,Yes,Sun,Meal,3,451.51,Kathi,Pond,Kathi Pond,6541926283522284,Sun0860
567.76,729.91,Female,No,Sun,Meal,2,487.2,Jinny,Ochs,Jinny Ochs,6556620503327808,Sun3524
640.58,717.91,Female,No,Wed,Breakfast,4,655.24,Selma,Sandye,Selma Sandye,6541913919667179,Sun7289
878.63,246.35,Female,Yes,Thu,Meal,1,405.05,Neila,Ochs,Neila Ochs,6556020422845703,Sun3796
914.71,973.65,Female,No,Sun,Meal,2,859.04,Lacie,Brodench,Lacie Brodench,6541611676893561,Sun9570
333.51,67.75,Male,Yes,Sun,Breakfast,4,496.1,Chickie,Norrie,Chickie Norrie,6541483668240436,Sun3997
150.69,627.16,Male,No,Fri,Meal,4,209.86,Sharlene,Elisha,Sharlene Elisha,6541375427391215,Sun6692
658.1,495.09,Male,No,Fri,Breakfast,3,429.15,Viki,Posner,Viki Posner,6556468525460881,Sun7822
898.94,645.88,Female,No,Mon,Breakfast,2,661.74,Iseabal,Hepsibah,Iseabal Hepsibah,6541957760231860,Sun6722
550.56,931.49,Male,Yes,Mon,Breakfast,2,961.7,Darlleen,Korey,Darlleen Korey,6541758282971281,Sun0088
615.5,607.33,Male,No,Tue,Meal,2,941.46,Lily,Crudden,Lily Crudden,6556224215550116,Sun9021
144.27,734.77,Male,No,Fri,Meal,1,224.6,Ekaterina,Pitt,Ekaterina Pitt,6541366162740890,Sun8206
323.62,893.58,Female,Yes,Wed,Meal,4,825.74,Kary,Shields,Kary Shields,6556411324692791,Sun4260
285.64,749.31,Female,No,Fri,Breakfast,3,610.3,Emma,Lenny,Emma Lenny,6541713431924269,Sun4322
228.15,912.02,Male,Yes,Sun,Dinner,4,165.48,Melina,Trace,Melina Trace,6541566602263697,Sun2625
367.87,182.08,Male,Yes,Thu,Breakfast,2,412.45,Kylynn,Fillbert,Kylynn Fillbert,6541823392153917,Sun6834
168.72,219.14,Female,No,Sat,Breakfast,4,901.11,Devina,Brotherson,Devina Brotherson,6541164342753372,Sun1503
297.18,708.7,Male,No,Tue,Meal,3,288.2,Fred,Tremayne,Fred Tremayne,6541793550641420,Sun8195
441.87,90.85,Male,Yes,Mon,Breakfast,1,125.52,Jsandye,Michella,Jsandye Michella,6556290293864640,Sun0279
782.15,477.59,Female,No,Sat,Dinner,4,362.23,Tersina,Ader,Tersina Ader,6556281731362158,Sun0423
452.49,990.88,Male,Yes,Wed,Dinner,3,719.2,Priscilla,Frodi,Priscilla Frodi,6541579273531335,Sun7393
232.34,858.12,Male,No,Sun,Breakfast,1,368.18,Almeta,Cottle,Almeta Cottle,6556260530486171,Sun7636
453.98,656.37,Female,No,Sun,Meal,1,990.94,Ann-Marie,Imelida,Ann-Marie Imelida,6541944543814406,Sun2104
815.69,881.41,Male,No,Mon,Dinner,4,264.06,Ingrid,Carolin,Ingrid Carolin,6541462784030217,Sun5934
416.81,220.42,Female,No,Tue,Meal,2,252.56,Emilia,Gahl,Emilia Gahl,6556329131266259,Sun1214
133.94,160.39,Female,Yes,Thu,Breakfast,1,461.14,Hope,Ventre,Hope Ventre,6556911929522036,Sun1382
135.17,882.97,Male,Yes,Sun,Breakfast,4,395.73,Gabriellia,Urias,Gabriellia Urias,6556872934484270,Sun5713
247.26,690.71,Male,Yes,Sun,Dinner,1,302.08,Brianna,Tyson,Brianna Tyson,6541781842822375,Sun1153
222.1,361.97,Female,Yes,Sat,Meal,2,939.46,Nananne,Suanne,Nananne Suanne,6541395766995308,Sun1087
976.88,813.86,Male,No,Thu,Dinner,2,746.12,Tina,Nea,Tina Nea,6541170193463551,Sun9087
155.73,786.71,Male,Yes,Mon,Dinner,1,182.03,Joelly,Kare,Joelly Kare,6541077132698602,Sun8575
600.49,363.07,Female,Yes,Tue,Meal,3,814.76,Anestassia,Romelda,Anestassia Romelda,6541569432998168,Sun0287
571.27,865.67,Female,No,Tue,Breakfast,1,648.31,Tobe,Egbert,Tobe Egbert,6541458483351748,Sun7563
198.21,123.26,Male,Yes,Mon,Dinner,3,110.76,Margalo,Khorma,Margalo Khorma,6556832882387224,Sun0837
662.24,230.6,Male,No,Thu,Breakfast,2,279.52,Claudina,Arathorn,Claudina Arathorn,6556658032256116,Sun2303
567.17,725.22,Male,No,Tue,Breakfast,3,151.38,Lanna,Nance,Lanna Nance,6541308010286632,Sun5471
602.29,609.9,Female,Yes,Tue,Meal,4,664.94,Elvira,Ruvolo,Elvira Ruvolo,6556165773032356,Sun7251
299.79,222.12,Male,No,Sun,Dinner,1,822.8,Stevana,Lorenz,Stevana Lorenz,6556817513391944,Sun4692
300.38,10.86,Male,No,Wed,Breakfast,3,900.65,Delilah,Rona,Delilah Rona,6541367537100997,Sun8974
264.26,122.25,Female,No,Wed,Dinner,1,929.99,Beverley,Kamaria,Beverley Kamaria,6556745486559453,Sun9110
788.69,647.92,Male,No,Fri,Meal,4,737.48,Lindie,Socha,Lindie Socha,6556663081053470,Sun1277
488.29,12.67,Male,No,Mon,Dinner,1,686.58,Konstance,Aldric,Konstance Aldric,6556498118870820,Sun9177
285.41,803.14,Female,No,Sat,Dinner,3,322.52,Sindee,Idelia,Sindee Idelia,6541330395053228,Sun9681
875.71,685.98,Female,No,Tue,Breakfast,2,987.44,Tierney,Bach,Tierney Bach,6556072455902531,Sun7068
433.81,544.8,Male,No,Mon,Breakfast,1,682.58,Jolyn,Aldric,Jolyn Aldric,6541810836406121,Sun8158
266.92,8.07,Male,Yes,Tue,Breakfast,4,260.46,Thalia,Felecia,Thalia Felecia,6556960925709517,Sun4813
253.72,524.39,Male,Yes,Mon,Breakfast,1,33.67,Annora,Gahl,Annora Gahl,6556068767547182,Sun3760
471.33,395.09,Female,No,Tue,Breakfast,3,462.93,Kenna,Gordon,Kenna Gordon,6556222781702922,Sun1577
592.19,239.88,Female,No,Thu,Dinner,2,581.57,Sue,Jillane,Sue Jillane,6556190441917690,Sun1464
145.05,47.57,Female,Yes,Sat,Breakfast,2,800.42,Fina,Brian,Fina Brian,6541298100317311,Sun5739
701.44,312,Male,Yes,Thu,Meal,1,726.24,Wanda,Stelle,Wanda Stelle,6556426779095802,Sun6148
797.63,246.03,Female,No,Tue,Breakfast,2,266.35,Misha,Alabaster,Misha Alabaster,6541365143606894,Sun0589
355.78,50.4,Male,No,Fri,Meal,2,801.8,Sharlene,Terrence,Sharlene Terrence,6541769889240094,Sun8794
502.65,416.24,Male,Yes,Fri,Meal,1,548.25,Eolanda,Alrich,Eolanda Alrich,6556784413720468,Sun6361
626.15,940.1,Female,No,Sat,Dinner,3,901.9,Valli,Iphlgenia,Valli Iphlgenia,6541035627386557,Sun7843
877.94,29.9,Female,Yes,Mon,Meal,2,834.54,Viki,Swanhildas,Viki Swanhildas,6556068012201756,Sun8153
152.44,744.25,Male,No,Sat,Dinner,4,326.41,Korrie,Tyson,Korrie Tyson,6541671241517181,Sun8492
232.28,198,Male,Yes,Sat,Dinner,4,55.47,Benita,Elo,Benita Elo,6541133145492145,Sun1875
904.66,369.09,Female,No,Sat,Meal,2,67.31,Cyb,Kelula,Cyb Kelula,6541439079791739,Sun8263
245.67,258.75,Female,Yes,Thu,Dinner,4,584.13,Doro,Ashely,Doro Ashely,6556866484952457,Sun3017
757.22,23.48,Male,Yes,Mon,Breakfast,4,6.65,Layla,Ulphia,Layla Ulphia,6556682216984510,Sun1574
181.54,916.46,Male,Yes,Wed,Dinner,2,456.95,Larine,Fontana,Larine Fontana,6556023598574178,Sun1750
349.71,577.62,Male,Yes,Wed,Breakfast,4,184.02,Livvyy,Pearse,Livvyy Pearse,6541713509988211,Sun7344
333.39,798.74,Female,Yes,Fri,Meal,4,300.07,Benita,Raama,Benita Raama,6541899149029504,Sun0213
737.8,657.84,Female,No,Tue,Meal,4,277.35,Judy,Iiette,Judy Iiette,6541629151232593,Sun4982
998.7,885.53,Male,Yes,Thu,Breakfast,3,151.59,Ermengarde,Narton,Ermengarde Narton,6541770855955554,Sun9323
377.65,157.52,Male,Yes,Fri,Dinner,2,650.89,Ernesta,Nester,Ernesta Nester,6541867707517461,Sun7340
616.76,233.69,Male,No,Wed,Dinner,3,647.03,Rhea,Mullane,Rhea Mullane,6556264697634489,Sun2843
489.17,873.89,Female,Yes,Mon,Meal,4,981.58,Rosanne,Anastatius,Rosanne Anastatius,6556660290626074,Sun8514
712.28,484.19,Male,No,Thu,Meal,2,135.61,Margalo,Eckblad,Margalo Eckblad,6556132350758316,Sun6154
795.71,757.8,Female,No,Tue,Meal,2,813.02,Leanna,Newell,Leanna Newell,6541369013153337,Sun1601
259.12,303.51,Male,Yes,Mon,Meal,3,653.32,Debee,Shelba,Debee Shelba,6541130620184551,Sun8782
621.19,749.25,Female,Yes,Tue,Meal,1,82.93,Abbie,Alwin,Abbie Alwin,6556677448628742,Sun1313
344.96,547.5,Female,No,Wed,Meal,4,223.89,Steffane,Maroney,Steffane Maroney,6556383939585452,Sun0121
864.97,610.27,Male,Yes,Tue,Breakfast,4,378.15,Justinn,Barney,Justinn Barney,6556833829877033,Sun2263
912.23,764.83,Female,Yes,Sun,Dinner,4,423.65,Modestia,Greenwald,Modestia Greenwald,6556194978980860,Sun6844
209.25,684.18,Male,No,Sat,Meal,3,490.94,Blondelle,Camden,Blondelle Camden,6541419026252837,Sun5782
829.13,283.66,Female,Yes,Sat,Dinner,2,960.38,Ingrid,Alrich,Ingrid Alrich,6541514580171124,Sun3188
176.47,413.96,Female,No,Fri,Meal,2,402.39,Agathe,Regan,Agathe Regan,6556519858426936,Sun9388
728.26,910.89,Female,No,Sun,Dinner,1,318.17,Susan,Lory,Susan Lory,6541142469199883,Sun7325
447.33,630.19,Male,Yes,Mon,Dinner,2,291.19,Ninnetta,Sacken,Ninnetta Sacken,6556947594607734,Sun0718
574.21,707.19,Female,Yes,Fri,Breakfast,3,554.54,Marjie,Junie,Marjie Junie,6541079000074447,Sun5343
843.52,756.24,Male,Yes,Mon,Meal,4,635.92,Wanda,Goddard,Wanda Goddard,6556992518259180,Sun7838
119.21,402.64,Male,Yes,Sun,Dinner,4,636.7,Dorene,Pulsifer,Dorene Pulsifer,6541350739869968,Sun5791
343.99,615.96,Male,Yes,Fri,Dinner,3,753.73,Jenilee,Azeria,Jenilee Azeria,6556913369527716,Sun6850
405.63,202.32,Female,No,Wed,Dinner,4,96.88,Gabriellia,Smitt,Gabriellia Smitt,6556305235755959,Sun9927
817.38,122.53,Male,Yes,Sun,Dinner,3,115.36,Consuela,Mendez,Consuela Mendez,6556801382910894,Sun9162
965.75,324,Female,No,Sat,Meal,1,377.43,Tami,Obed,Tami Obed,6556786051048209,Sun7754
671.93,315.17,Male,No,Sun,Breakfast,4,461.98,Jillayne,Goode,Jillayne Goode,6541813506649334,Sun7625
914.66,260.17,Male,No,Fri,Dinner,4,829.17,Ginnie,Hollingsworth,Ginnie Hollingsworth,6556295280086584,Sun6901
541.38,370.14,Male,Yes,Thu,Breakfast,3,919.34,Corina,Irmine,Corina Irmine,6556551442797420,Sun7177
839.7,360.97,Male,Yes,Tue,Meal,3,393.77,Marleah,Kannry,Marleah Kannry,6541852270720974,Sun6975
812.76,405.52,Male,Yes,Fri,Meal,3,852.49,Elise,Eckblad,Elise Eckblad,6556546167566497,Sun2301
388.57,367.28,Male,No,Fri,Meal,4,549.95,Emylee,Old,Emylee Old,6541013179945801,Sun5117
183.65,826.84,Female,No,Sun,Breakfast,2,356.4,Margette,Jacinda,Margette Jacinda,6541374292826387,Sun2088
749.17,936.58,Male,Yes,Thu,Meal,4,571.49,Deane,Gibbeon,Deane Gibbeon,6541104469811240,Sun6377
905.42,761.88,Male,Yes,Tue,Breakfast,2,571.45,Cyndie,Briney,Cyndie Briney,6556571804169664,Sun5871
731.33,739.57,Male,Yes,Tue,Breakfast,4,400.12,Chloris,Raseda,Chloris Raseda,6556065585118574,Sun7766
388.06,798.79,Female,Yes,Sun,Dinner,2,21.89,Gusty,Girardo,Gusty Girardo,6556557344316303,Sun0104
832.26,95.54,Female,No,Tue,Breakfast,2,297.06,Moyna,Lowry,Moyna Lowry,6556811880888465,Sun4057
986.32,974.4,Female,No,Tue,Meal,2,274.65,Yetty,Kosey,Yetty Kosey,6541774534116286,Sun1613
117.3,654.95,Male,Yes,Sun,Breakfast,2,510.53,Pamella,Olnee,Pamella Olnee,6541427525838272,Sun3828
427.41,39.07,Male,Yes,Fri,Dinner,3,473.61,Henriette,Wattenberg,Henriette Wattenberg,6556298020943415,Sun1572
915.67,225.71,Female,Yes,Fri,Meal,1,68.35,Winifred,Pozzy,Winifred Pozzy,6556418661877166,Sun4561
866.47,387.87,Female,No,Fri,Meal,2,314.36,Laure,Alabaster,Laure Alabaster,6556067147399042,Sun5716
728.25,64.48,Male,No,Wed,Dinner,3,265.89,Correy,Pulsifer,Correy Pulsifer,6541199123815880,Sun0559
303.58,580.51,Male,No,Sun,Meal,1,33.45,Rebeca,Iaverne,Rebeca Iaverne,6556586483009995,Sun8917
471.61,737.75,Male,Yes,Mon,Dinner,2,289.01,Shaine,Ciro,Shaine Ciro,6541039547902964,Sun9099
909.61,431.02,Female,Yes,Sun,Dinner,2,637.05,Ricky,Middleton,Ricky Middleton,6541219914820831,Sun2323
305.17,117.38,Male,No,Sat,Dinner,4,327.49,Winny,Helfand,Winny Helfand,6556402019213018,Sun7018
858.68,592.29,Female,Yes,Mon,Meal,3,438.15,Nariko,Wyn,Nariko Wyn,6541817484795844,Sun9803
812.62,533.87,Male,Yes,Sat,Dinner,3,740.71,Emmey,Suzetta,Emmey Suzetta,6541740426447664,Sun6447
101.08,942.21,Female,Yes,Fri,Meal,2,1000.62,Robinia,Alcott,Robinia Alcott,6556316229702219,Sun8126
184.78,748.24,Female,No,Fri,Dinner,2,623.12,Deedee,Friede,Deedee Friede,6556719350817514,Sun6448
827.91,556.98,Female,No,Fri,Meal,1,762.25,Berta,Autrey,Berta Autrey,6541625604607815,Sun1277
477.2,753.52,Male,Yes,Sun,Dinner,2,738.99,Natka,Laverne,Natka Laverne,6541174267956701,Sun8820
526.6,996.35,Male,No,Fri,Meal,3,329.38,Gerianna,Hamil,Gerianna Hamil,6541744744187817,Sun9987
866.02,935.54,Female,Yes,Mon,Meal,2,925.21,Gabi,Gillan,Gabi Gillan,6556194514883367,Sun1256
361.28,434.98,Female,No,Fri,Meal,2,176.08,Laurene,Emmy,Laurene Emmy,6541152570083727,Sun4790
240.44,396.48,Female,No,Thu,Breakfast,4,156.7,Rozele,Hortensia,Rozele Hortensia,6541268857270765,Sun1779
434.52,661.02,Female,No,Tue,Breakfast,2,386.2,Kary,Crudden,Kary Crudden,6556029599134619,Sun4033
759.93,560.67,Female,Yes,Sun,Breakfast,3,869.01,Patricia,Curren,Patricia Curren,6556676302228823,Sun7177
906.6,311.6,Male,Yes,Wed,Breakfast,4,379.86,Dania,Bahr,Dania Bahr,6541699617597047,Sun3137
812.41,336.73,Male,Yes,Fri,Dinner,4,462.16,Janey,Eachern,Janey Eachern,6541795268203554,Sun1179
640.11,226.95,Female,Yes,Fri,Breakfast,2,822.7,Annice,Madox,Annice Madox,6541546895966672,Sun0142
916.99,383.25,Male,No,Mon,Meal,3,841.1,Collen,Sinegold,Collen Sinegold,6541843673614114,Sun4204
620.33,555,Female,No,Fri,Dinner,1,186.92,Ira,Firmin,Ira Firmin,6541497070208900,Sun7327
105.16,304.61,Female,No,Fri,Breakfast,4,51.7,Kathy,Salchunas,Kathy Salchunas,6541123890455955,Sun0240
507.01,384.04,Female,No,Sun,Breakfast,4,282.63,Aigneis,Georgy,Aigneis Georgy,6556291290298015,Sun1198
100.07,750.75,Male,No,Thu,Dinner,4,697.56,Leeanne,O'Neill,Leeanne O'Neill,6556217224445420,Sun3444
247.56,847.87,Female,Yes,Tue,Breakfast,1,997.84,Rochette,Whiffen,Rochette Whiffen,6541307506199429,Sun5827
144.23,776.56,Male,Yes,Wed,Dinner,4,431.56,Blake,Ariella,Blake Ariella,6541478404338850,Sun5087
179.64,746.18,Male,Yes,Mon,Breakfast,1,756.28,Annabela,Ariella,Annabela Ariella,6556166640354620,Sun6793
440.2,329.96,Female,Yes,Tue,Dinner,4,983.83,Vinita,Lanita,Vinita Lanita,6541177157327931,Sun7571
418.22,584.97,Male,No,Fri,Dinner,3,656.99,Vinita,Federica,Vinita Federica,6541035308412632,Sun0639
329.49,838.58,Female,No,Fri,Meal,4,952.1,Kathi,Sholley,Kathi Sholley,6541554344188708,Sun6372
219.57,43.4,Female,Yes,Sun,Meal,1,979.83,Rori,Bryna,Rori Bryna,6556884765007302,Sun2524
397.66,234.56,Male,No,Tue,Breakfast,2,523.13,Joy,Joachim,Joy Joachim,6541279944348333,Sun8013
678.87,84.11,Female,Yes,Mon,Meal,4,135.94,Chloris,Schenck,Chloris Schenck,6556711219903196,Sun2324
993.21,309.47,Male,No,Sun,Breakfast,4,521.7,Bibby,Kiersten,Bibby Kiersten,6556159249355317,Sun3068
912.11,452.17,Female,Yes,Wed,Meal,3,222.92,Natka,Lia,Natka Lia,6541592596830932,Sun3869
541.75,703.5,Male,No,Sat,Breakfast,3,620.9,Etta,Hourigan,Etta Hourigan,6556962658261949,Sun3528
918.97,926.04,Male,Yes,Wed,Meal,4,209.54,Doralynne,Albertine,Doralynne Albertine,6556445698851323,Sun8685
147.36,263.09,Female,No,Tue,Dinner,1,858.85,Courtnay,Trey,Courtnay Trey,6541986718089691,Sun4533
610.54,222.76,Male,No,Wed,Meal,2,490.69,Oona,Halla,Oona Halla,6556933433641877,Sun7855
970.3,236.92,Male,No,Fri,Meal,1,439.2,Taffy,Firmin,Taffy Firmin,6556459119207441,Sun0146
321.45,946.54,Male,Yes,Tue,Meal,3,53.52,Raf,Goth,Raf Goth,6541640942129319,Sun8092
109.95,53.01,Female,Yes,Thu,Meal,4,92.02,Alisha,Barney,Alisha Barney,6556334509156799,Sun1541
408.13,92.03,Female,No,Sun,Breakfast,2,698.28,Shaine,Jobi,Shaine Jobi,6556180555648049,Sun4314
196.98,283.4,Male,No,Sat,Dinner,3,184.84,Elie,Swanhildas,Elie Swanhildas,6556387717301871,Sun5915
494.52,21.59,Male,No,Thu,Meal,2,162.7,Corry,Kirstin,Corry Kirstin,6556638512128864,Sun5613
132.91,827.41,Female,Yes,Fri,Meal,1,2.25,Chere,Kalinda,Chere Kalinda,6541931883657680,Sun5768
449.25,747.6,Male,No,Sat,Dinner,1,755.88,Tiffie,Leifeste,Tiffie Leifeste,6556105053332988,Sun0059
447.03,880.57,Male,No,Tue,Breakfast,2,169.52,Gertrud,Rosette,Gertrud Rosette,6556310139989395,Sun6040
203.16,916.45,Male,No,Fri,Dinner,2,182.68,Marcelline,Keelia,Marcelline Keelia,6541542207334731,Sun4900
931.6,991.53,Male,Yes,Wed,Breakfast,2,867.86,Libbie,Ledah,Libbie Ledah,6556360426654931,Sun2735
758.86,843.6,Female,Yes,Fri,Dinner,4,333.52,Tracey,Jorgan,Tracey Jorgan,6556020583548006,Sun3184
582.84,677.22,Male,Yes,Wed,Breakfast,3,223.75,Ann-Marie,Oriana,Ann-Marie Oriana,6556203758970576,Sun2893
155.58,555,Female,No,Mon,Meal,4,367.99,Kristan,Sigfrid,Kristan Sigfrid,6541347776198596,Sun8576
985.21,303.66,Male,Yes,Tue,Meal,1,373.65,Isa,Fulmer,Isa Fulmer,6556372337104942,Sun1781
904.47,232.26,Male,No,Tue,Dinner,3,393.67,Cristine,Glenden,Cristine Glenden,6541218528440561,Sun6034
308.35,102.98,Male,Yes,Sun,Breakfast,1,873.25,Tybie,Martsen,Tybie Martsen,6541790658364799,Sun2980
488.87,177.11,Male,No,Thu,Breakfast,3,916.92,Britte,Teddman,Britte Teddman,6541506374769283,Sun1001
306.86,222.15,Female,Yes,Mon,Meal,2,618.71,Belva,Sigfrid,Belva Sigfrid,6556548138706173,Sun7324
518.17,637.03,Female,Yes,Mon,Dinner,1,228.33,Carree,Celestine,Carree Celestine,6556120421283613,Sun7204
604.9,456.02,Female,No,Mon,Meal,2,142.74,Ashlee,Zeeba,Ashlee Zeeba,6556424773616983,Sun1050
922.25,213.33,Male,No,Sat,Meal,1,89.12,Lanna,Yerkovich,Lanna Yerkovich,6556470465420089,Sun7357
567.09,789.02,Male,Yes,Thu,Dinner,2,483.04,Agathe,Abernon,Agathe Abernon,6541491628204667,Sun0710
562.59,669.64,Male,Yes,Tue,Meal,2,819.78,Lenna,Alice,Lenna Alice,6556742209817631,Sun8641
168.07,718.06,Female,No,Sat,Meal,4,28.04,Juliane,Bobbee,Juliane Bobbee,6556287094005227,Sun9877
116.33,169.47,Male,No,Tue,Meal,3,543.97,Lyssa,Amethist,Lyssa Amethist,6541175101588784,Sun4987
274.09,322.52,Female,No,Thu,Breakfast,3,252.94,Kristan,Nicoline,Kristan Nicoline,6556883036245949,Sun1230
443.49,854.49,Male,No,Sun,Breakfast,1,15.55,Alex,Timon,Alex Timon,6556189516483574,Sun8390
928.78,645.95,Male,No,Mon,Meal,2,240.28,Wendi,Ardra,Wendi Ardra,6556068843162778,Sun6595
891.77,188.6,Male,Yes,Thu,Meal,3,42.76,Valli,Suanne,Valli Suanne,6556871417405796,Sun6178
564.85,258.34,Female,Yes,Sun,Breakfast,4,642.55,Christal,Himelman,Christal Himelman,6556456773125611,Sun9715
252.99,477.38,Female,Yes,Wed,Breakfast,3,212.62,Jany,Annice,Jany Annice,6556041334027788,Sun6146
870.76,717.69,Female,No,Mon,Breakfast,4,370.88,Wanda,Horan,Wanda Horan,6556509766204640,Sun1973
226.43,674.54,Female,No,Thu,Dinner,1,906.63,Nariko,Deny,Nariko Deny,6556102391505062,Sun4457
947.83,232.86,Male,No,Thu,Breakfast,3,143.93,Willetta,Ardra,Willetta Ardra,6541274199910997,Sun9337
360.44,768.9,Female,Yes,Wed,Meal,4,887.63,Courtnay,Peonir,Courtnay Peonir,6556966212258213,Sun5548
431.37,710.58,Male,No,Thu,Dinner,1,717.1,Maisey,Silvan,Maisey Silvan,6556489433479513,Sun6710
516.36,710.23,Female,No,Sun,Meal,4,902.16,Jacquetta,Chandler,Jacquetta Chandler,6541960252824650,Sun2150
759.73,985.92,Female,No,Thu,Meal,4,797.6,Shauna,Aurelio,Shauna Aurelio,6541131693386476,Sun5619
266.48,108.91,Female,No,Tue,Breakfast,3,391.68,Briney,Gabrielli,Briney Gabrielli,6541259511563702,Sun6210
542.87,272.98,Female,No,Thu,Meal,2,650.33,Lorie,Lasley,Lorie Lasley,6556553908832634,Sun6224
165.91,559.11,Male,Yes,Tue,Dinner,1,209.85,Halette,Burnside,Halette Burnside,6556708844709649,Sun0627
238.73,93.19,Male,No,Mon,Breakfast,3,204.92,Deane,Amasa,Deane Amasa,6556733583733029,Sun5365
455.12,1.23,Male,Yes,Tue,Dinner,1,317.23,Mellicent,Kelula,Mellicent Kelula,6541951288792715,Sun1895
319.74,41.34,Female,Yes,Thu,Breakfast,3,271.56,Berget,Roarke,Berget Roarke,6541646329184382,Sun2704
545.64,741.11,Female,No,Tue,Meal,1,618.13,Orsola,Irmine,Orsola Irmine,6556835242892436,Sun0165
878.11,661.16,Male,No,Sat,Meal,2,294.39,Jinny,Ciro,Jinny Ciro,6556032399225524,Sun0566
